date,gamePk,home_team,away_team,home_score,away_score,home_ops,home_era,home_whip,away_ops,away_era,away_whip,run_diff_home,run_diff_away,result_home,result_away,home_record,away_record
2025-06-10,777563,Colorado Rockies,San Francisco Giants,5,6,0.951,6.0,1.444,0.844,5.0,1.667,-1,1,0,1,0-42,0-43
2025-06-10,777567,Houston Astros,Chicago White Sox,2,4,0.676,4.0,1.333,0.616,2.0,1.333,-2,2,0,1,0-47,0-44
2025-06-10,777568,Milwaukee Brewers,Atlanta Braves,4,1,0.791,1.0,0.889,0.559,4.5,1.375,3,-3,1,0,0-42,0-46
2025-06-10,777571,Philadelphia Phillies,Chicago Cubs,4,8,0.705,8.0,2.0,1.076,4.0,1.222,-4,4,0,1,0-44,0-40
2025-06-10,777557,Minnesota Twins,Texas Rangers,4,16,0.868,14.0,2.444,1.082,4.0,1.556,-12,12,0,1,0-43,0-44
2025-06-10,777565,Boston Red Sox,Tampa Bay Rays,3,1,0.66,0.0,0.667,0.291,3.375,1.125,2,-2,1,0,0-47,0-35
2025-06-10,777570,New York Mets,Washington Nationals,5,4,0.639,3.6,1.2,0.811,4.0,1.0,1,-1,1,0,0-43,0-44
2025-06-10,777572,Kansas City Royals,New York Yankees,2,10,0.623,10.0,2.111,1.018,2.0,1.222,-8,8,0,1,0-43,0-45
2025-06-10,777566,Pittsburgh Pirates,Miami Marlins,2,3,0.653,3.0,0.889,0.543,2.0,0.778,-1,1,0,1,0-47,0-42
2025-06-10,777569,Cleveland Guardians,Cincinnati Reds,0,1,0.262,1.0,1.0,0.491,0.0,0.444,-1,1,0,1,0-42,0-44
2025-06-10,777573,Baltimore Orioles,Detroit Tigers,3,5,0.601,5.0,1.444,0.91,3.0,0.778,-2,2,0,1,0-40,0-48
2025-06-11,777547,Colorado Rockies,San Francisco Giants,7,10,0.917,10.0,2.222,1.116,5.0,1.778,-3,3,0,1,0-43,0-44
2025-06-11,777550,Houston Astros,Chicago White Sox,10,2,1.126,2.0,1.0,0.551,11.25,2.25,8,-8,1,0,0-48,0-45
2025-06-11,777551,Kansas City Royals,New York Yankees,3,6,0.65,6.0,1.444,0.775,2.0,1.222,-3,3,0,1,0-44,0-46
2025-06-11,777556,Minnesota Twins,Texas Rangers,6,2,0.951,2.0,1.0,0.651,6.75,1.75,4,-4,1,0,0-44,0-45
2025-06-11,777561,Boston Red Sox,Tampa Bay Rays,4,3,1.021,3.0,1.111,0.688,4.5,1.125,1,-1,1,0,0-48,0-36
2025-06-11,777555,New York Mets,Washington Nationals,5,0,0.961,0.0,0.667,0.419,5.625,1.375,5,-5,1,0,0-44,0-45
2025-06-11,777562,Baltimore Orioles,Detroit Tigers,10,1,1.16,1.0,0.667,0.369,11.25,2.5,9,-9,1,0,0-41,0-49
2025-06-11,777548,Arizona Diamondbacks,Seattle Mariners,5,2,0.839,2.0,1.111,0.71,5.625,1.375,3,-3,1,0,0-48,0-45
2025-06-11,777542,Los Angeles Angels,Athletics,6,5,0.74,4.0,1.444,0.914,6.75,1.375,1,-1,1,0,0-42,0-47
2025-06-11,777545,St. Louis Cardinals,Toronto Blue Jays,2,5,0.594,5.0,1.556,0.869,2.0,1.0,-3,3,0,1,0-47,0-43
2025-06-11,777554,Milwaukee Brewers,Atlanta Braves,2,6,0.516,6.0,1.556,0.774,2.0,0.556,-4,4,0,1,0-43,0-47
2025-06-11,777549,Cleveland Guardians,Cincinnati Reds,11,2,1.064,2.0,0.778,0.59,12.375,1.875,9,-9,1,0,0-43,0-45
2025-06-11,777553,Philadelphia Phillies,Chicago Cubs,7,2,0.967,2.0,1.0,0.564,7.875,1.625,5,-5,1,0,0-45,0-41
2025-06-11,777552,Pittsburgh Pirates,Miami Marlins,5,2,0.756,2.0,1.111,0.641,4.5,1.375,3,-3,1,0,0-48,0-43
2025-06-11,777543,San Diego Padres,Los Angeles Dodgers,2,5,0.424,4.0,1.333,0.777,1.0,1.111,-3,3,0,1,0-44,0-42
2025-06-12,777532,Milwaukee Brewers,St. Louis Cardinals,6,0,0.928,0.0,0.778,0.361,6.75,1.625,6,-6,1,0,0-44,0-44
2025-06-12,777546,Houston Astros,Chicago White Sox,4,3,0.858,3.0,1.222,0.794,4.5,1.5,1,-1,1,0,0-49,0-46
2025-06-12,777541,Chicago Cubs,Pittsburgh Pirates,3,2,0.53,2.0,0.778,0.402,3.375,0.625,1,-1,1,0,0-43,0-43
2025-06-12,777536,Kansas City Royals,New York Yankees,0,1,0.438,0.0,1.0,0.465,0.0,0.778,-1,1,0,1,0-45,0-47
2025-06-12,777540,Baltimore Orioles,Detroit Tigers,1,4,0.445,4.0,1.111,0.702,1.0,0.778,-3,3,0,1,0-42,0-50
2025-06-12,777534,Colorado Rockies,San Francisco Giants,8,7,0.777,7.0,2.0,0.857,6.231,1.846,1,-1,1,0,0-44,0-45
2025-06-12,777533,Minnesota Twins,Texas Rangers,3,16,0.575,16.0,2.778,1.305,3.0,1.222,-13,13,0,1,0-45,0-46
2025-06-12,777544,New York Mets,Washington Nationals,4,3,0.861,2.0,1.0,0.469,4.5,1.5,1,-1,1,0,0-45,0-46
2025-06-13,777522,Los Angeles Dodgers,San Francisco Giants,2,6,0.379,6.0,1.667,0.977,2.0,0.667,-4,4,0,1,0-42,0-46
2025-06-13,777520,Seattle Mariners,Cleveland Guardians,7,2,1.155,2.0,0.778,0.545,7.875,2.5,5,-5,1,0,0-44,0-49
2025-06-13,777521,Arizona Diamondbacks,San Diego Padres,5,1,0.766,0.0,0.889,0.468,4.5,1.25,4,-4,1,0,0-49,0-46
2025-06-13,777525,Milwaukee Brewers,St. Louis Cardinals,3,2,0.421,2.0,1.0,0.564,3.375,0.75,1,-1,1,0,0-45,0-45
2025-06-13,777527,Houston Astros,Minnesota Twins,10,3,1.075,3.0,1.0,0.81,10.125,2.125,7,-7,1,0,0-50,0-48
2025-06-13,777524,Texas Rangers,Chicago White Sox,3,1,0.792,1.0,0.889,0.471,3.375,1.375,2,-2,1,0,0-46,0-47
2025-06-13,777535,Atlanta Braves,Colorado Rockies,12,4,1.1,4.0,2.0,0.979,12.375,2.25,8,-8,1,0,0-43,0-47
2025-06-13,777529,Kansas City Royals,Athletics,4,6,0.649,6.0,1.556,0.805,4.0,1.222,-2,2,0,1,0-46,0-48
2025-06-13,777528,New York Mets,Tampa Bay Rays,5,7,0.563,7.0,1.778,0.89,0.0,1.556,-2,2,0,1,0-46,0-37
2025-06-13,777538,Detroit Tigers,Cincinnati Reds,11,5,1.316,5.0,1.667,0.874,12.375,2.625,6,-6,1,0,0-43,0-46
2025-06-13,777539,Baltimore Orioles,Los Angeles Angels,2,0,0.73,0.0,1.0,0.507,2.25,1.125,2,-2,1,0,0-43,0-49
2025-06-13,777530,Washington Nationals,Miami Marlins,9,11,0.878,11.0,2.444,1.114,9.0,2.0,-2,2,0,1,0-45,0-44
2025-06-13,777531,Philadelphia Phillies,Toronto Blue Jays,8,0,0.937,0.0,1.0,0.445,9.0,1.875,8,-8,1,0,0-46,0-44
2025-06-13,777526,Chicago Cubs,Pittsburgh Pirates,1,2,0.56,0.9,0.9,0.507,0.9,1.1,-1,1,0,1,0-44,0-44
2025-06-13,777537,Boston Red Sox,New York Yankees,2,1,0.476,0.9,0.5,0.359,0.931,1.241,1,-1,1,0,0-49,0-48
2025-06-14,777510,Houston Astros,Minnesota Twins,3,2,0.469,2.0,0.556,0.382,3.115,0.923,1,-1,1,0,0-51,0-49
2025-06-14,777506,Los Angeles Dodgers,San Francisco Giants,11,5,1.276,4.0,1.111,0.604,12.375,2.625,6,-6,1,0,0-43,0-47
2025-06-14,777516,Boston Red Sox,New York Yankees,4,3,0.799,3.0,1.0,0.507,3.375,1.25,1,-1,1,0,0-50,0-49
2025-06-14,777515,Arizona Diamondbacks,San Diego Padres,8,7,0.75,6.0,1.889,0.872,8.64,1.68,1,-1,1,0,0-50,0-47
2025-06-14,777512,Milwaukee Brewers,St. Louis Cardinals,5,8,0.838,6.0,1.667,0.825,4.0,1.556,-3,3,0,1,0-46,0-46
2025-06-14,777523,Atlanta Braves,Colorado Rockies,4,1,0.636,0.0,0.556,0.308,3.375,1.25,3,-3,1,0,0-44,0-48
2025-06-14,777518,New York Mets,Tampa Bay Rays,4,8,0.824,4.0,1.667,0.945,4.0,1.333,-4,4,0,1,0-47,0-38
2025-06-14,777507,Seattle Mariners,Cleveland Guardians,4,3,0.661,3.0,1.222,0.68,4.154,1.5,1,-1,1,0,0-45,0-50
2025-06-14,777508,Texas Rangers,Chicago White Sox,5,4,0.757,3.273,1.0,0.537,2.531,1.781,1,-1,1,0,0-47,0-48
2025-06-14,777509,Philadelphia Phillies,Toronto Blue Jays,3,2,0.583,2.0,0.556,0.401,3.375,1.125,1,-1,1,0,0-47,0-45
2025-06-14,777519,Baltimore Orioles,Los Angeles Angels,6,5,0.937,5.0,1.444,0.895,6.75,1.625,1,-1,1,0,0-44,0-50
2025-06-14,777513,Chicago Cubs,Pittsburgh Pirates,2,1,0.517,1.0,0.778,0.485,2.25,0.75,1,-1,1,0,0-45,0-45
2025-06-14,777517,Detroit Tigers,Cincinnati Reds,1,11,0.435,11.0,2.0,1.121,1.0,0.778,-10,10,0,1,0-44,0-47
2025-06-14,777511,Kansas City Royals,Athletics,0,4,0.343,4.0,1.0,0.644,0.0,0.556,-4,4,0,1,0-47,0-49
2025-06-14,777514,Washington Nationals,Miami Marlins,3,4,0.606,3.0,1.333,0.685,3.0,1.444,-1,1,0,1,0-46,0-45
2025-06-15,777498,Los Angeles Dodgers,San Francisco Giants,5,4,0.779,4.0,1.222,0.707,5.625,1.25,1,-1,1,0,0-44,0-48
2025-06-15,777495,Seattle Mariners,Cleveland Guardians,6,0,0.644,0.0,0.556,0.305,6.75,1.25,6,-6,1,0,0-46,0-51
2025-06-15,777491,Arizona Diamondbacks,San Diego Padres,2,8,0.329,8.0,1.556,0.941,2.0,0.444,-6,6,0,1,0-51,0-48
2025-06-15,777493,Texas Rangers,Chicago White Sox,2,1,0.841,1.0,1.111,0.631,2.25,1.75,1,-1,1,0,0-48,0-49
2025-06-15,777492,Milwaukee Brewers,St. Louis Cardinals,3,2,0.764,2.0,1.0,0.649,3.375,1.25,1,-1,1,0,0-47,0-47
2025-06-15,777494,Houston Astros,Minnesota Twins,2,1,0.345,0.9,0.8,0.561,0.931,0.621,1,-1,1,0,0-52,0-50
2025-06-15,777496,Kansas City Royals,Athletics,2,3,0.568,3.0,1.333,0.854,2.0,0.889,-1,1,0,1,0-48,0-50
2025-06-15,777497,Chicago Cubs,Pittsburgh Pirates,3,2,0.479,1.8,0.7,0.316,1.929,0.964,1,-1,1,0,0-46,0-46
2025-06-15,777500,Boston Red Sox,New York Yankees,2,0,0.683,0.0,0.889,0.442,2.25,1.125,2,-2,1,0,0-51,0-50
2025-06-15,777503,Washington Nationals,Miami Marlins,1,3,0.582,3.0,1.556,0.797,1.0,1.111,-2,2,0,1,0-47,0-46
2025-06-15,777504,Atlanta Braves,Colorado Rockies,1,10,0.436,9.0,1.667,0.885,1.0,0.889,-9,9,0,1,0-45,0-49
2025-06-15,777499,Philadelphia Phillies,Toronto Blue Jays,11,4,1.189,3.0,1.111,0.528,12.375,2.875,7,-7,1,0,0-48,0-46
2025-06-15,777501,Baltimore Orioles,Los Angeles Angels,11,2,1.08,2.0,0.778,0.502,10.125,1.875,9,-9,1,0,0-45,0-51
2025-06-15,777505,Detroit Tigers,Cincinnati Reds,4,8,0.835,6.0,1.444,0.759,4.0,1.333,-4,4,0,1,0-45,0-48
2025-06-15,777502,New York Mets,Tampa Bay Rays,0,9,0.495,9.0,2.0,0.801,0.0,1.333,-9,9,0,1,0-48,0-39
2025-06-16,777490,Los Angeles Dodgers,San Diego Padres,6,3,0.714,3.0,0.889,0.579,6.75,1.5,3,-3,1,0,0-45,0-49
2025-06-16,777485,Athletics,Houston Astros,3,1,0.695,1.0,1.0,0.679,3.375,1.0,2,-2,1,0,0-47,0-42
2025-06-16,777486,Seattle Mariners,Boston Red Sox,0,2,0.369,2.0,0.778,0.512,0.0,0.889,-2,2,0,1,0-47,0-46
2025-06-16,777484,Tampa Bay Rays,Baltimore Orioles,7,1,1.133,1.0,0.667,0.45,7.875,2.0,6,-6,1,0,0-54,0-47
2025-06-16,777488,Washington Nationals,Colorado Rockies,4,6,0.666,6.0,1.0,0.845,4.0,1.0,-2,2,0,1,0-48,0-50
2025-06-16,777483,Miami Marlins,Philadelphia Phillies,2,5,0.461,5.0,1.333,0.893,2.0,0.667,-3,3,0,1,0-46,0-46
2025-06-16,777487,New York Yankees,Los Angeles Angels,0,1,0.518,0.0,0.818,0.464,0.0,1.0,-1,1,0,1,0-45,0-52
2025-06-17,777468,Texas Rangers,Kansas City Royals,1,6,0.416,6.0,1.111,0.813,1.0,0.667,-5,5,0,1,0-49,0-48
2025-06-17,777469,Athletics,Houston Astros,3,13,0.435,10.0,2.444,1.325,2.0,0.778,-10,10,0,1,0-48,0-43
2025-06-17,777472,San Francisco Giants,Cleveland Guardians,2,3,0.733,3.0,0.889,0.642,2.0,1.667,-1,1,0,1,0-47,0-52
2025-06-17,777471,Los Angeles Dodgers,San Diego Padres,8,6,1.082,6.0,1.667,0.831,9.0,1.75,2,-2,1,0,0-46,0-50
2025-06-17,777473,Seattle Mariners,Boston Red Sox,8,0,0.889,0.0,0.444,0.233,9.0,1.875,8,-8,1,0,0-48,0-47
2025-06-17,777482,Chicago Cubs,Milwaukee Brewers,5,3,0.872,3.0,1.333,0.79,5.625,1.25,2,-2,1,0,0-47,0-48
2025-06-17,777467,Chicago White Sox,St. Louis Cardinals,2,12,0.452,11.0,2.0,0.973,2.0,0.667,-10,10,0,1,0-46,0-48
2025-06-17,777480,Washington Nationals,Colorado Rockies,6,10,0.911,10.0,1.556,1.333,5.0,1.778,-4,4,0,1,0-49,0-51
2025-06-17,777489,Atlanta Braves,New York Mets,5,4,0.543,3.6,0.9,0.681,3.724,1.241,1,-1,1,0,0-46,0-46
2025-06-17,777478,Cincinnati Reds,Minnesota Twins,6,5,0.592,1.0,1.111,0.718,4.5,1.625,1,-1,1,0,0-48,0-51
2025-06-17,777479,Toronto Blue Jays,Arizona Diamondbacks,5,4,0.96,4.0,1.444,0.689,5.4,1.2,1,-1,1,0,0-46,0-46
2025-06-17,777476,New York Yankees,Los Angeles Angels,0,4,0.343,3.0,1.0,0.542,0.0,0.667,-4,4,0,1,0-46,0-53
2025-06-17,777475,Detroit Tigers,Pittsburgh Pirates,7,3,1.146,2.0,0.556,0.344,7.875,1.5,4,-4,1,0,0-46,0-47
2025-06-17,777481,Miami Marlins,Philadelphia Phillies,8,3,0.996,3.0,0.889,0.61,7.875,2.125,5,-5,1,0,0-47,0-47
2025-06-17,777477,Tampa Bay Rays,Baltimore Orioles,1,5,0.536,5.0,1.556,0.786,1.0,1.111,-4,4,0,1,0-55,0-48
2025-06-18,777457,Los Angeles Dodgers,San Diego Padres,4,3,0.836,2.0,0.778,0.5,4.32,1.32,1,-1,1,0,0-47,0-51
2025-06-18,777456,Athletics,Houston Astros,4,11,0.753,11.0,2.556,1.168,4.0,1.556,-7,7,0,1,0-49,0-44
2025-06-18,777454,San Francisco Giants,Cleveland Guardians,2,4,0.559,3.0,1.111,0.641,2.0,1.0,-2,2,0,1,0-48,0-53
2025-06-18,777460,Texas Rangers,Kansas City Royals,3,6,0.872,6.0,1.222,0.691,3.0,1.444,-3,3,0,1,0-50,0-49
2025-06-18,777463,Tampa Bay Rays,Baltimore Orioles,12,8,1.161,7.0,0.889,0.729,13.5,2.875,4,-4,1,0,0-56,0-49
2025-06-18,777470,Atlanta Braves,New York Mets,5,0,0.857,0.0,0.667,0.338,4.5,1.375,5,-5,1,0,0-47,0-47
2025-06-18,777462,Toronto Blue Jays,Arizona Diamondbacks,8,1,1.076,1.0,0.778,0.471,7.875,2.375,7,-7,1,0,0-47,0-47
2025-06-18,777466,New York Yankees,Los Angeles Angels,2,3,0.546,3.0,1.444,0.745,2.0,0.778,-1,1,0,1,0-47,0-54
2025-06-18,777461,Washington Nationals,Colorado Rockies,1,3,0.52,3.0,0.889,0.788,1.0,1.111,-2,2,0,1,0-50,0-52
2025-06-18,777465,Miami Marlins,Philadelphia Phillies,2,4,0.611,4.0,1.667,0.746,2.0,1.111,-2,2,0,1,0-48,0-48
2025-06-18,777453,Seattle Mariners,Boston Red Sox,1,3,0.462,3.0,0.556,0.482,1.0,0.778,-2,2,0,1,0-49,0-48
2025-06-18,777474,Cincinnati Reds,Minnesota Twins,4,2,0.88,3.0,0.833,0.536,6.353,1.588,2,-2,1,0,0-49,0-52
2025-06-19,777448,Toronto Blue Jays,Arizona Diamondbacks,5,9,0.802,9.0,1.556,0.9,4.0,0.889,-4,4,0,1,0-48,0-48
2025-06-19,777442,Los Angeles Dodgers,San Diego Padres,3,5,0.49,5.0,1.333,0.908,3.0,1.222,-2,2,0,1,0-48,0-52
2025-06-19,777441,Athletics,Houston Astros,6,4,0.949,3.6,1.3,0.682,3.857,1.5,2,-2,1,0,0-50,0-45
2025-06-19,777446,Tampa Bay Rays,Baltimore Orioles,1,4,0.633,4.0,1.333,0.665,1.0,1.222,-3,3,0,1,0-57,0-50
2025-06-19,777455,Atlanta Braves,New York Mets,7,1,0.758,1.0,0.778,0.448,7.875,2.125,6,-6,1,0,0-48,0-48
2025-06-19,777444,Miami Marlins,Philadelphia Phillies,1,2,0.394,2.0,1.0,0.627,1.0,0.667,-1,1,0,1,0-49,0-49
2025-06-19,777440,San Francisco Giants,Cleveland Guardians,2,1,0.553,1.0,0.778,0.471,2.25,1.125,1,-1,1,0,0-49,0-54
2025-06-19,777443,Texas Rangers,Kansas City Royals,1,4,0.281,4.0,1.111,0.809,1.0,0.556,-3,3,0,1,0-51,0-50
2025-06-19,777451,Detroit Tigers,Pittsburgh Pirates,9,2,1.007,2.0,1.111,0.528,10.125,1.875,7,-7,1,0,0-47,0-48
2025-06-19,777458,Chicago White Sox,St. Louis Cardinals,6,8,0.697,6.3,1.4,0.973,5.4,1.3,-2,2,0,1,0-47,0-49
2025-06-19,777447,Chicago White Sox,St. Louis Cardinals,4,5,0.697,3.0,1.556,0.674,3.0,1.333,-1,1,0,1,0-48,0-50
2025-06-19,777464,Detroit Tigers,Pittsburgh Pirates,4,8,0.599,6.3,1.7,0.903,3.6,1.1,-4,4,0,1,0-48,0-49
2025-06-19,777450,Chicago Cubs,Milwaukee Brewers,7,8,0.802,8.0,1.778,1.012,7.0,1.222,-1,1,0,1,0-48,0-49
2025-06-19,777449,New York Yankees,Los Angeles Angels,7,3,1.119,3.0,0.667,0.666,7.875,1.875,4,-4,1,0,0-48,0-55
2025-06-19,777445,Washington Nationals,Colorado Rockies,4,3,0.639,1.636,1.182,0.605,2.531,0.75,1,-1,1,0,0-51,0-53
2025-06-19,777452,Cincinnati Reds,Minnesota Twins,5,12,0.695,12.0,2.778,1.286,5.0,1.222,-7,7,0,1,0-50,0-53
2025-06-20,777425,San Francisco Giants,Boston Red Sox,5,7,0.594,6.0,1.333,0.813,4.0,1.667,-2,2,0,1,0-50,0-49
2025-06-20,777427,Los Angeles Dodgers,Washington Nationals,6,5,0.895,5.0,1.333,0.876,5.625,1.875,1,-1,1,0,0-49,0-47
2025-06-20,777429,Athletics,Cleveland Guardians,5,1,0.735,1.0,0.667,0.472,5.625,1.375,4,-4,1,0,0-51,0-55
2025-06-20,777426,San Diego Padres,Kansas City Royals,5,6,0.864,6.0,1.556,0.915,5.0,1.889,-1,1,0,1,0-45,0-51
2025-06-20,777428,Los Angeles Angels,Houston Astros,2,3,0.619,1.8,1.2,0.705,1.8,0.9,-1,1,0,1,0-43,0-46
2025-06-20,777430,Colorado Rockies,Arizona Diamondbacks,8,14,0.912,14.0,2.556,1.356,8.0,1.444,-6,6,0,1,0-45,0-49
2025-06-20,777434,Minnesota Twins,Milwaukee Brewers,6,17,0.531,17.0,2.778,1.093,4.0,1.0,-11,11,0,1,0-46,0-50
2025-06-20,777437,Philadelphia Phillies,New York Mets,10,2,0.967,2.0,1.111,0.702,11.25,2.25,8,-8,1,0,0-49,0-49
2025-06-20,777433,St. Louis Cardinals,Cincinnati Reds,6,1,0.691,1.0,0.889,0.442,3.375,1.5,5,-5,1,0,0-48,0-49
2025-06-20,777439,Miami Marlins,Atlanta Braves,6,2,0.799,2.0,0.889,0.6,6.75,1.625,4,-4,1,0,0-50,0-48
2025-06-20,777435,Toronto Blue Jays,Chicago White Sox,1,7,0.515,7.0,1.556,0.937,1.0,1.0,-6,6,0,1,0-49,0-50
2025-06-20,777438,New York Yankees,Baltimore Orioles,3,5,0.796,5.0,1.333,0.755,3.0,1.667,-2,2,0,1,0-49,0-51
2025-06-20,777431,Tampa Bay Rays,Detroit Tigers,14,8,1.141,8.0,1.333,0.845,14.625,2.75,6,-6,1,0,0-58,0-51
2025-06-20,777432,Pittsburgh Pirates,Texas Rangers,2,6,0.52,6.0,2.0,1.038,2.0,1.111,-4,4,0,1,0-49,0-47
2025-06-20,777436,Chicago Cubs,Seattle Mariners,4,9,0.848,9.0,1.778,1.097,4.0,1.333,-5,5,0,1,0-49,0-46
2025-06-21,777416,Los Angeles Dodgers,Washington Nationals,3,7,0.75,7.0,1.444,1.175,3.0,0.889,-4,4,0,1,0-50,0-48
2025-06-21,777411,Athletics,Cleveland Guardians,2,4,0.479,4.0,1.444,0.685,2.0,0.889,-2,2,0,1,0-52,0-56
2025-06-21,777414,Los Angeles Angels,Houston Astros,9,1,1.014,1.0,0.778,0.306,10.125,1.75,8,-8,1,0,0-44,0-47
2025-06-21,777410,Colorado Rockies,Arizona Diamondbacks,3,5,0.649,5.0,1.556,0.898,2.0,1.111,-2,2,0,1,0-46,0-50
2025-06-21,777423,Philadelphia Phillies,New York Mets,4,11,0.575,11.0,2.0,1.281,3.0,1.111,-7,7,0,1,0-50,0-50
2025-06-21,777413,San Diego Padres,Kansas City Royals,5,1,0.777,1.0,0.778,0.422,5.625,1.5,4,-4,1,0,0-46,0-52
2025-06-21,777424,Miami Marlins,Atlanta Braves,0,7,0.539,7.0,1.667,0.763,0.0,1.222,-7,7,0,1,0-51,0-49
2025-06-21,777418,Toronto Blue Jays,Chicago White Sox,7,1,0.879,0.0,0.556,0.33,7.875,1.625,6,-6,1,0,0-50,0-51
2025-06-21,777417,San Francisco Giants,Boston Red Sox,3,2,0.511,2.0,1.0,0.476,1.125,0.625,1,-1,1,0,0-51,0-50
2025-06-21,777419,Chicago Cubs,Seattle Mariners,10,7,1.172,4.0,1.778,0.955,11.25,1.75,3,-3,1,0,0-50,0-47
2025-06-21,777415,St. Louis Cardinals,Cincinnati Reds,6,5,0.736,4.091,1.182,0.766,4.219,1.312,1,-1,1,0,0-49,0-50
2025-06-21,777412,Minnesota Twins,Milwaukee Brewers,0,9,0.415,6.0,1.778,0.829,0.0,0.889,-9,9,0,1,0-47,0-51
2025-06-21,777422,New York Yankees,Baltimore Orioles,9,0,1.196,0.0,0.444,0.192,9.0,2.25,9,-9,1,0,0-50,0-52
2025-06-21,777420,Tampa Bay Rays,Detroit Tigers,8,3,0.881,3.0,1.222,0.623,4.5,1.25,5,-5,1,0,0-59,0-52
2025-06-21,777421,Pittsburgh Pirates,Texas Rangers,2,3,0.445,2.0,0.889,0.38,2.0,0.889,-1,1,0,1,0-50,0-48
2025-06-22,777405,Philadelphia Phillies,New York Mets,7,1,0.965,1.0,0.556,0.382,7.875,1.625,6,-6,1,0,0-51,0-51
2025-06-22,777396,San Diego Padres,Kansas City Royals,3,2,0.461,2.0,1.111,0.629,3.24,0.96,1,-1,1,0,0-47,0-53
2025-06-22,777398,Los Angeles Dodgers,Washington Nationals,13,7,1.07,7.0,1.889,0.821,13.5,1.75,6,-6,1,0,0-51,0-49
2025-06-22,777397,Los Angeles Angels,Houston Astros,7,8,0.913,6.0,1.889,1.011,7.0,1.333,-1,1,0,1,0-45,0-48
2025-06-22,777395,San Francisco Giants,Boston Red Sox,9,5,1.038,4.0,1.667,0.997,4.5,1.625,4,-4,1,0,0-52,0-51
2025-06-22,777400,Athletics,Cleveland Guardians,0,3,0.589,3.0,1.111,0.589,0.0,1.333,-3,3,0,1,0-53,0-57
2025-06-22,777399,Colorado Rockies,Arizona Diamondbacks,4,2,0.55,2.0,0.778,0.438,4.5,1.0,2,-2,1,0,0-47,0-51
2025-06-22,777401,Minnesota Twins,Milwaukee Brewers,8,9,1.126,9.0,2.222,1.089,8.0,2.333,-1,1,0,1,0-48,0-52
2025-06-22,777407,St. Louis Cardinals,Cincinnati Reds,1,4,0.285,3.0,0.778,0.606,1.0,0.556,-3,3,0,1,0-50,0-51
2025-06-22,777402,Miami Marlins,Atlanta Braves,5,3,0.921,3.0,1.111,0.551,5.625,1.75,2,-2,1,0,0-52,0-50
2025-06-22,777408,Toronto Blue Jays,Chicago White Sox,2,4,0.639,1.0,1.222,0.516,2.0,1.333,-2,2,0,1,0-51,0-52
2025-06-22,777404,Pittsburgh Pirates,Texas Rangers,8,3,0.991,3.0,1.222,0.531,9.0,2.25,5,-5,1,0,0-51,0-49
2025-06-22,777409,Tampa Bay Rays,Detroit Tigers,3,9,0.776,9.0,1.667,1.039,3.0,1.333,-6,6,0,1,0-60,0-53
2025-06-22,777406,New York Yankees,Baltimore Orioles,4,2,0.677,2.0,1.222,0.589,3.375,1.5,2,-2,1,0,0-51,0-53
2025-06-22,777403,Chicago Cubs,Seattle Mariners,6,14,0.927,14.0,2.444,1.259,6.0,1.222,-8,8,0,1,0-51,0-48
2025-06-23,777392,St. Louis Cardinals,Chicago Cubs,8,2,1.129,2.0,1.0,0.546,9.0,1.625,6,-6,1,0,0-51,0-42
2025-06-23,777381,Los Angeles Angels,Boston Red Sox,9,5,0.785,5.0,1.333,0.791,10.125,2.125,4,-4,1,0,0-46,0-52
2025-06-23,777382,San Diego Padres,Washington Nationals,6,10,0.808,9.0,1.889,0.956,6.0,1.333,-4,4,0,1,0-48,0-50
2025-06-23,777391,Milwaukee Brewers,Pittsburgh Pirates,4,5,0.697,5.0,1.778,0.954,4.0,1.222,-1,1,0,1,0-48,0-50
2025-06-23,777389,New York Mets,Atlanta Braves,2,3,0.493,3.0,1.444,0.8,2.0,0.778,-1,1,0,1,0-49,0-51
2025-06-23,777388,Minnesota Twins,Seattle Mariners,2,11,0.622,11.0,1.333,0.991,2.0,0.889,-9,9,0,1,0-49,0-49
2025-06-23,777390,Cincinnati Reds,New York Yankees,6,1,0.995,1.0,1.0,0.632,5.625,1.375,5,-5,1,0,0-51,0-51
2025-06-23,777394,Baltimore Orioles,Texas Rangers,6,0,0.878,0.0,0.333,0.2,6.75,1.625,6,-6,1,0,0-46,0-50
2025-06-23,777393,Chicago White Sox,Arizona Diamondbacks,0,10,0.483,8.0,2.0,1.014,0.0,1.0,-10,10,0,1,0-49,0-52
2025-06-24,777364,San Francisco Giants,Miami Marlins,2,4,0.604,4.0,1.333,0.676,2.0,1.0,-2,2,0,1,0-53,0-47
2025-06-24,777372,San Diego Padres,Washington Nationals,4,3,0.681,3.0,1.111,0.535,4.5,1.25,1,-1,1,0,0-49,0-51
2025-06-24,777376,Los Angeles Angels,Boston Red Sox,3,2,0.743,0.9,0.8,0.452,1.929,1.179,1,-1,1,0,0-47,0-53
2025-06-24,777379,Colorado Rockies,Los Angeles Dodgers,7,9,0.918,3.0,1.556,0.864,7.0,1.889,-2,2,0,1,0-48,0-43
2025-06-24,777377,Houston Astros,Philadelphia Phillies,1,0,0.575,0.0,0.889,0.411,1.125,0.875,1,-1,1,0,0-53,0-50
2025-06-24,777373,St. Louis Cardinals,Chicago Cubs,8,7,1.009,7.0,1.667,0.875,9.0,1.5,1,-1,1,0,0-52,0-43
